-0.000200002	0.2
-0.00466673	0.3
-0.00750016	0.4
-0.00600016	0.5
-0.00500013	0.6
-0.00428583	0.7
-0.00339987	0.8
-0.00322161	0.9
-0.00186078	1
0.00290406	1.1
0.00392492	1.2
0.00769293	1.3
0.0140953	1.4
0.0242535	1.5
0.032253	1.6
0.0577659	1.7
0.0944147	1.8
0.189157	1.9
0.228003	2
0.354262	2.1
1.8746	2.2
2.22054	2.3
2.95189	2.4
3.01247	2.5
2.26747	2.6
2.18226	2.7
1.75444	2.8
1.22737	2.9
1.20969	3
1.0967	3.1
0.689746	3.2
0.784023	3.3
0.691265	3.4
0.549296	3.5
0.507428	3.6
0.43623	3.7
0.520674	3.8
0.405009	3.9
0.400379	4
0.337541	4.1
0.309286	4.2
0.302721	4.3
0.280953	4.4
0.276266	4.5
0.276878	4.6
0.223458	4.7
0.216278	4.8
0.236026	4.9
0.211191	5
