-0.000500001	0.2
-0.000333334	0.3
-0.00025	0.4
-0.0002	0.5
-0.000166667	0.6
-9.05463e-05	0.7
5.49209e-05	0.8
0.000509149	0.9
0.0013393	1
0.00311962	1.1
0.00622497	1.2
0.010905	1.3
0.0162612	1.4
0.0283101	1.5
0.0361152	1.6
0.0606098	1.7
0.219356	1.8
0.184741	1.9
0.449039	2
0.717614	2.1
1.31923	2.2
1.81427	2.3
2.69699	2.4
2.53797	2.5
2.39682	2.6
2.02761	2.7
1.6992	2.8
1.43516	2.9
1.22228	3
1.03014	3.1
0.910495	3.2
0.756771	3.3
0.708144	3.4
0.621781	3.5
0.571083	3.6
0.51385	3.7
0.469121	3.8
0.385033	3.9
0.391242	4
0.354124	4.1
0.34154	4.2
0.292093	4.3
0.29003	4.4
0.277443	4.5
0.243272	4.6
0.24089	4.7
0.229156	4.8
0.213345	4.9
0.211209	5
