1	0.2
-1	0.3
1	0.4
1	0.5
1	0.6
0.999985	0.7
-0.999929	0.8
0.999731	0.9
-0.999333	1
-0.998415	1.1
-0.996971	1.2
-0.994595	1.3
-0.991575	1.4
-0.986035	1.5
0.980832	1.6
-0.970808	1.7
-0.950359	1.8
-0.939877	1.9
-0.906825	2
-0.210587	2.1
-0.231541	2.2
-0.36789	2.3
0.0510928	2.4
-0.0572295	2.5
0.0442258	2.6
0.10889	2.7
-0.0220696	2.8
0.0306694	2.9
0.0321954	3
-0.00151506	3.1
0.00648104	3.2
-0.00403416	3.3
-0.00934438	3.4
-0.00226468	3.5
-0.0235229	3.6
-0.0128503	3.7
-0.00838456	3.8
-0.00148254	3.9
-0.00457554	4
-0.00708554	4.1
-0.0104057	4.2
0.0128759	4.3
-0.0025245	4.4
-0.00584484	4.5
-0.0002119	4.6
-0.00779954	4.7
0.00549192	4.8
0.00024164	4.9
0.0014799	5
