-5.06731	0.2
-1.04532	0.3
-1.26683	0.4
-0.650815	0.5
-0.353857	0.6
-0.288919	0.7
-0.156381	0.8
-0.137034	0.9
-0.124191	1
-0.0825814	1.1
-0.0606573	1.2
-0.0757087	1.3
-0.103144	1.4
3.42845	1.5
-0.0787628	1.6
-0.0699523	1.7
-0.06146	1.8
-0.013601	1.9
-0.0444636	2
0.805768	2.1
-0.0403884	2.2
-0.0367003	2.3
-0.0282621	2.4
-0.027173	2.5
-0.00985743	2.6
-0.0110896	2.7
-0.0184148	2.8
-0.0150771	2.9
0.0147185	3
0.0603814	3.1
0.633502	3.2
-0.00872623	3.3
0.0113677	3.4
0.0469739	3.5
0.0203823	3.6
0.0185115	3.7
0.0248228	3.8
0.0239262	3.9
0.0275531	4
0.0693424	4.1
0.0389719	4.2
0.0305342	4.3
0.0504681	4.4
0.0496659	4.5
0.0609832	4.6
0.0767037	4.7
0.0976593	4.8
0.101338	4.9
0.18192	5
