-2e-05	0.2
-0.000466667	0.3
-0.000750002	0.4
-0.000600002	0.5
-0.000500001	0.6
-0.00036178	0.7
-0.000125639	0.8
0.00028747	0.9
0.00145402	1
0.00274878	1.1
0.00535189	1.2
0.00992678	1.3
0.015297	1.4
0.0293067	1.5
0.0395056	1.6
0.0846991	1.7
0.119866	1.8
0.174268	1.9
0.314851	2
0.636992	2.1
1.233	2.2
2.23425	2.3
2.63806	2.4
2.77599	2.5
2.33077	2.6
2.05223	2.7
1.78364	2.8
1.42069	2.9
1.28517	3
1.02673	3.1
0.861648	3.2
0.757744	3.3
0.678994	3.4
0.607528	3.5
0.558797	3.6
0.479188	3.7
0.449478	3.8
0.418518	3.9
0.382909	4
0.350423	4.1
0.324304	4.2
0.310978	4.3
0.277038	4.4
0.276078	4.5
0.250113	4.6
0.2441	4.7
0.227837	4.8
0.218339	4.9
0.203648	5
