-0.193509	0.2
0.0471156	0.3
-0.123591	0.4
-0.194106	0.5
-0.0681563	0.6
-0.136794	0.7
0.13695	0.8
0.00402812	0.9
0.158706	1
-0.115294	1.1
-0.0578313	1.2
-0.0877875	1.3
0.158831	1.4
-0.104181	1.5
-0.0795437	1.6
-0.00169688	1.7
-0.18055	1.8
0.115744	1.9
0.0593594	2
-0.0470312	2.1
0.0980281	2.2
-0.0085125	2.3
0.0993656	2.4
-0.244397	2.5
0.00195625	2.6
-0.0641313	2.7
-0.0192156	2.8
-0.194991	2.9
-0.115431	3
0.0661281	3.1
0.0431125	3.2
-0.0295875	3.3
0.186266	3.4
-0.233712	3.5
-0.1286	3.6
-0.111975	3.7
-0.016625	3.8
-0.161091	3.9
0.213606	4
0.0607688	4.1
0.0901719	4.2
-0.0016375	4.3
-0.0227313	4.4
0.146219	4.5
-0.141722	4.6
-0.00195938	4.7
0.0688094	4.8
0.118828	4.9
-0.03465	5
