-0.00644219	0.2
0.017352	0.3
-0.00548854	0.4
0.0105296	0.5
0.0306046	0.6
0.000976563	0.7
-0.00644844	0.8
0.0150362	0.9
0.0181609	1
-0.0309133	1.1
0.000733984	1.2
-0.0111658	1.3
0.0160655	1.4
-0.00486003	1.5
-0.0269988	1.6
0.0108048	1.7
-0.0182457	1.8
0.00463047	1.9
-0.000246354	2
-0.00688099	2.1
-0.0220445	2.2
0.0114159	2.3
0.00063151	2.4
-0.0421771	2.5
-0.0187016	2.6
0.0111309	2.7
0.00357122	2.8
-0.0109217	2.9
-0.0174203	3
0.0139367	3.1
-0.00158516	3.2
-0.016865	3.3
-0.00843281	3.4
-0.00574779	3.5
0.0044388	3.6
0.00710417	3.7
0.020712	3.8
-0.0174885	3.9
-0.000383984	4
0.0153128	4.1
-0.0135591	4.2
0.0054875	4.3
-0.00977109	4.4
0.0120861	4.5
-0.0168958	4.6
0.00581823	4.7
0.00276536	4.8
0.0198786	4.9
-0.0105531	5
