1754.75	0.2
743.528	0.3
520.248	0.4
323.466	0.5
243.642	0.6
193.46	0.7
147.092	0.8
125.034	0.9
99.0832	1
80.3668	1.1
69.7365	1.2
65.2415	1.3
57.3868	1.4
54.3342	1.5
44.2949	1.6
43.2922	1.7
35.8772	1.8
31.3869	1.9
27.7253	2
22.9804	2.1
20.7714	2.2
17.8831	2.3
14.4377	2.4
12.7583	2.5
10.5643	2.6
9.69545	2.7
8.69792	2.8
7.43959	2.9
6.92683	3
6.28208	3.1
5.40891	3.2
4.58814	3.3
3.04519	3.4
2.09978	3.5
0.728646	3.6
0.432024	3.7
0.368836	3.8
0.583234	3.9
0.356457	4
0.207091	4.1
0.194893	4.2
0.193582	4.3
0.0582473	4.4
0.048246	4.5
0.114699	4.6
0.0356748	4.7
0.0392754	4.8
0.0900842	4.9
0.024512	5
