-0.89566	0.2
-0.927484	0.3
-0.911889	0.4
-0.902849	0.5
-0.900368	0.6
-0.873515	0.7
-0.894798	0.8
-0.887695	0.9
-0.877448	1
-0.848449	1.1
-0.883696	1.2
-0.890227	1.3
-0.898874	1.4
-0.916683	1.5
-0.918708	1.6
-0.919144	1.7
-0.911313	1.8
-0.8827	1.9
-0.866079	2
-0.828063	2.1
-0.808158	2.2
-0.798933	2.3
-0.763866	2.4
-0.739442	2.5
-0.720498	2.6
-0.710774	2.7
-0.719533	2.8
-0.702336	2.9
-0.697724	3
-0.730232	3.1
-0.735529	3.2
-0.801239	3.3
-0.83353	3.4
-0.848052	3.5
-0.81749	3.6
-0.774749	3.7
-0.709338	3.8
-0.599988	3.9
-0.542177	4
-0.440517	4.1
-0.415971	4.2
-0.394229	4.3
-0.361793	4.4
-0.349234	4.5
-0.32003	4.6
-0.311434	4.7
-0.277241	4.8
-0.296956	4.9
-0.244035	5
