0.056	0.2
-0.398667	0.3
-0.07935	0.4
-0.23236	0.5
-0.243833	0.6
0.0516	0.7
-0.151925	0.8
-0.0926222	0.9
-0.39872	1
0.303109	1.1
-0.115483	1.2
0.00530769	1.3
0.201857	1.4
0.100653	1.5
0.252862	1.6
0.0866118	1.7
0.1018	1.8
-0.0278947	1.9
-0.20183	2
0.189733	2.1
-0.0238909	2.2
-0.0636783	2.3
-0.214442	2.4
0.002384	2.5
0.235869	2.6
0.101326	2.7
-0.183093	2.8
-0.0319241	2.9
0.00452	3
0.0293871	3.1
-0.0954937	3.2
0.142055	3.3
0.0697	3.4
0.127326	3.5
0.0338611	3.6
0.0806	3.7
0.0469105	3.8
0.0229846	3.9
0.003105	4
0.0574732	4.1
0.0253333	4.2
0.0563395	4.3
-0.0355045	4.4
-0.108258	4.5
0.00234783	4.6
0.0307574	4.7
-0.0355625	4.8
0.108784	4.9
-0.039336	5
