1	0.2
-1	0.3
1	0.4
1	0.5
-1	0.6
0.99997	0.7
-0.999899	0.8
-0.99974	0.9
0.999243	1
-0.998579	1.1
-0.996919	1.2
0.995157	1.3
-0.991352	1.4
0.986833	1.5
-0.979205	1.6
-0.970471	1.7
-0.95797	1.8
-0.936061	1.9
-0.91162	2
0.856571	2.1
0.786999	2.2
0.198331	2.3
0.172458	2.4
0.0689925	2.5
0.0673097	2.6
-0.0041438	2.7
0.00959807	2.8
-0.0105236	2.9
0.016037	3
-0.0245297	3.1
-0.0319068	3.2
-0.0011998	3.3
0.000572367	3.4
0.00872308	3.5
0.00525828	3.6
-0.00368381	3.7
0.00219045	3.8
0.00157362	3.9
0.00582227	4
0.000367742	4.1
-0.00390905	4.2
0.00093707	4.3
-0.00128264	4.4
0.0042482	4.5
0.00470114	4.6
-0.0033251	4.7
-0.00193445	4.8
0.00333566	4.9
0.000574844	5
