0	0.2
-0.00012	0.3
-0.000640001	0.4
-0.000512001	0.5
-0.000426667	0.6
-0.000330872	0.7
-4.45177e-05	0.8
0.000557266	0.9
0.00123398	1
0.00295826	1.1
0.00588572	1.2
0.0103307	1.3
0.0157301	1.4
0.0266564	1.5
0.0467275	1.6
0.0707667	1.7
0.0973405	1.8
0.215826	1.9
0.325597	2
0.972481	2.1
2.62956	2.2
6.49386	2.3
6.36102	2.4
4.93192	2.5
3.88264	2.6
2.58789	2.7
1.97702	2.8
1.36085	2.9
1.36738	3
1.17791	3.1
0.931905	3.2
0.831195	3.3
0.641925	3.4
0.663669	3.5
0.532199	3.6
0.468192	3.7
0.449711	3.8
0.435553	3.9
0.367021	4
0.350753	4.1
0.304987	4.2
0.296292	4.3
0.280657	4.4
0.26802	4.5
0.264772	4.6
0.245464	4.7
0.215945	4.8
0.226847	4.9
0.216186	5
