0	0.2
-0.375	0.3
-1	0.4
-1	0.5
1	0.6
-0.999989	0.7
0.999891	0.8
0.999682	0.9
0.999348	1
0.998385	1.1
0.997072	1.2
0.994731	1.3
-0.991547	1.4
0.986764	1.5
0.979669	1.6
-0.97057	1.7
-0.957325	1.8
-0.936866	1.9
-0.912351	2
0.867332	2.1
-0.784303	2.2
-0.561032	2.3
-0.252482	2.4
0.0394542	2.5
-0.102959	2.6
0.0449246	2.7
-0.0236274	2.8
0.00187116	2.9
-0.0223514	3
0.00348295	3.1
0.00831384	3.2
0.0069925	3.3
-0.0117116	3.4
-0.00893585	3.5
-0.00969475	3.6
-0.00962416	3.7
-0.0123748	3.8
-0.00223427	3.9
-0.00142882	4
0.0127839	4.1
-0.00927397	4.2
0.00552737	4.3
0.00254697	4.4
0.00186952	4.5
0.00508122	4.6
-0.00323495	4.7
0.00594984	4.8
-0.00473379	4.9
0.00136397	5
