-0.000125	0.2
-0.000244667	0.3
-0.000115909	0.4
0.000366444	0.5
0.00197845	0.6
0.00557929	0.7
0.0136662	0.8
0.0297647	0.9
0.0610284	1
0.115148	1.1
0.201225	1.2
0.322676	1.3
0.472366	1.4
0.644963	1.5
0.800332	1.6
0.919236	1.7
0.993522	1.8
1.01503	1.9
0.995524	2
0.952315	2.1
0.893595	2.2
0.824017	2.3
0.758431	2.4
0.693413	2.5
0.632319	2.6
0.578098	2.7
0.527931	2.8
0.484791	2.9
0.446739	3
0.410988	3.1
0.38095	3.2
0.355072	3.3
0.331691	3.4
0.309184	3.5
0.290003	3.6
0.2727	3.7
0.257619	3.8
0.243101	3.9
0.230889	4
0.218536	4.1
0.208025	4.2
0.197799	4.3
0.19073	4.4
0.180416	4.5
0.174386	4.6
0.166205	4.7
0.159139	4.8
0.15324	4.9
0.146641	5
