-0.0640006	0.2
-0.0284447	0.3
-0.0144376	0.4
-0.00334924	0.5
0.0132132	0.6
0.0423639	0.7
0.0839411	0.8
0.151107	0.9
0.233479	1
0.337446	1.1
0.478825	1.2
0.650553	1.3
0.836212	1.4
1.06503	1.5
1.29201	1.6
1.45942	1.7
1.55902	1.8
1.50835	1.9
1.42187	2
1.22356	2.1
1.07141	2.2
0.901027	2.3
0.756032	2.4
0.664753	2.5
0.556907	2.6
0.491792	2.7
0.435375	2.8
0.384733	2.9
0.345321	3
0.31471	3.1
0.293591	3.2
0.267477	3.3
0.241659	3.4
0.221383	3.5
0.210497	3.6
0.199014	3.7
0.180059	3.8
0.166444	3.9
0.160158	4
0.149772	4.1
0.142967	4.2
0.131697	4.3
0.126234	4.4
0.120818	4.5
0.111079	4.6
0.112044	4.7
0.0980996	4.8
0.100514	4.9
0.0946434	5
