-0.00320003	0.2
-0.00640013	0.3
-0.00476103	0.4
-0.00361142	0.5
-0.00229405	0.6
-0.000185235	0.7
0.00332128	0.8
0.0106976	0.9
0.0231388	1
0.0443616	1.1
0.0842765	1.2
0.163556	1.3
0.290693	1.4
0.522701	1.5
0.870584	1.6
1.29172	1.7
1.69574	1.8
1.97605	1.9
2.10897	2
2.07525	2.1
1.92589	2.2
1.71395	2.3
1.49208	2.4
1.31544	2.5
1.11601	2.6
0.979358	2.7
0.860723	2.8
0.749412	2.9
0.664291	3
0.601066	3.1
0.548586	3.2
0.498668	3.3
0.456045	3.4
0.408981	3.5
0.382798	3.6
0.359247	3.7
0.329621	3.8
0.303546	3.9
0.283208	4
0.257021	4.1
0.261264	4.2
0.242179	4.3
0.234431	4.4
0.222102	4.5
0.201688	4.6
0.206222	4.7
0.177215	4.8
0.180792	4.9
0.180742	5
