-2.00002	0.2
-2.00002	0.3
-1.99999	0.4
-1.99981	0.5
-1.99915	0.6
-1.99733	0.7
-1.99364	0.8
-1.98643	0.9
-1.97492	1
-1.95776	1.1
-1.93134	1.2
-1.89481	1.3
-1.84677	1.4
-1.78519	1.5
-1.70552	1.6
-1.61388	1.7
-1.51109	1.8
-1.40079	1.9
-1.29226	2
-1.19454	2.1
-1.09983	2.2
-1.0185	2.3
-0.951305	2.4
-0.895919	2.5
-0.837392	2.6
-0.797083	2.7
-0.748873	2.8
-0.717914	2.9
-0.687053	3
-0.656519	3.1
-0.636584	3.2
-0.61256	3.3
-0.583938	3.4
-0.557804	3.5
-0.541589	3.6
-0.524037	3.7
-0.499127	3.8
-0.489734	3.9
-0.480021	4
-0.468074	4.1
-0.451147	4.2
-0.437105	4.3
-0.431088	4.4
-0.414578	4.5
-0.402061	4.6
-0.406424	4.7
-0.385623	4.8
-0.380081	4.9
-0.370213	5
