-2	0.2
-2	0.3
-1.99995	0.4
-1.99954	0.5
-1.998	0.6
-1.99417	0.7
-1.98638	0.8
-1.97237	0.9
-1.95019	1
-1.91681	1.1
-1.87112	1.2
-1.80992	1.3
-1.73415	1.4
-1.6425	1.5
-1.54325	1.6
-1.43839	1.7
-1.33367	1.8
-1.23334	1.9
-1.14363	2
-1.05876	2.1
-0.986439	2.2
-0.919929	2.3
-0.860215	2.4
-0.811374	2.5
-0.764214	2.6
-0.72405	2.7
-0.686365	2.8
-0.656302	2.9
-0.625116	3
-0.597137	3.1
-0.5748	3.2
-0.553548	3.3
-0.532428	3.4
-0.510855	3.5
-0.494026	3.6
-0.479847	3.7
-0.462042	3.8
-0.44958	3.9
-0.437219	4
-0.426638	4.1
-0.410908	4.2
-0.402318	4.3
-0.392221	4.4
-0.37941	4.5
-0.372378	4.6
-0.361274	4.7
-0.349759	4.8
-0.345876	4.9
-0.33821	5
