4.5e-05	0.2
-5.21333e-05	0.3
-9.09e-05	0.4
-0.00018776	0.5
-9.38e-05	0.6
0.000218457	0.7
-8.465e-05	0.8
-0.000726356	0.9
-0.00015828	1
-0.000149855	1.1
-0.000668833	1.2
0.000190062	1.3
-0.000324829	1.4
0.00026744	1.5
0.000215825	1.6
0.000157341	1.7
-0.000184244	1.8
-9.45895e-05	1.9
0.00012926	2
-0.000568667	2.1
-4.42364e-05	2.2
-5.19478e-05	2.3
-0.00068535	2.4
-0.000126416	2.5
-0.000177246	2.6
-4.18222e-05	2.7
0.000142357	2.8
-0.00016051	2.9
-0.000362173	3
-7.24774e-05	3.1
0.000200062	3.2
-8.68727e-05	3.3
-0.000198482	3.4
-0.000705429	3.5
-3.95667e-05	3.6
-0.000724984	3.7
-0.000462663	3.8
-1.35692e-05	3.9
-0.00017259	4
-6.89756e-06	4.1
0.00031919	4.2
0.000149647	4.3
0.000270173	4.4
0.000142836	4.5
-7.07913e-05	4.6
-0.000243651	4.7
-3.85833e-06	4.8
-0.000100335	4.9
-0.00059988	5
