-5.00005e-05	0.2
-0.00116668	0.3
-0.00187504	0.4
-0.00150004	0.5
-0.00125003	0.6
-0.00107146	0.7
-0.000795555	0.8
-0.000687593	0.9
5.90902e-05	1
0.00272166	1.1
0.00516215	1.2
0.00846769	1.3
0.0184467	1.4
0.025325	1.5
0.0403934	1.6
0.0730781	1.7
0.0785713	1.8
0.156689	1.9
0.282963	2
0.314513	2.1
0.5355	2.2
0.498421	2.3
0.618784	2.4
0.725319	2.5
0.762153	2.6
0.725614	2.7
0.705884	2.8
0.720704	2.9
0.658188	3
0.625588	3.1
0.593388	3.2
0.529509	3.3
0.503114	3.4
0.468131	3.5
0.42327	3.6
0.421885	3.7
0.391888	3.8
0.353063	3.9
0.325892	4
0.310019	4.1
0.276077	4.2
0.263399	4.3
0.258682	4.4
0.245914	4.5
0.232859	4.6
0.225435	4.7
0.222215	4.8
0.207696	4.9
0.187595	5
