-2.00002	0.3
-2.00002	0.4
-2.00002	0.5
-2.00002	0.6
-2.00002	0.7
-1.99979	0.8
-1.99976	0.9
-1.99839	1
-1.99333	1.1
-1.98811	1.2
-1.9805	1.3
-1.96561	1.4
-1.95127	1.5
-1.92723	1.6
-1.89926	1.7
-1.87463	1.8
-1.8101	1.9
-1.75566	2
-1.70268	2.1
-1.56813	2.2
-1.52406	2.3
-1.40244	2.4
-1.30683	2.5
-1.19096	2.6
-1.17347	2.7
-1.04089	2.8
-0.996959	2.9
-0.91613	3
-0.888158	3.1
-0.847706	3.2
-0.779183	3.3
-0.740137	3.4
-0.718903	3.5
-0.687433	3.6
-0.659681	3.7
-0.639916	3.8
-0.617289	3.9
-0.59066	4
-0.566287	4.1
-0.536465	4.2
-0.514633	4.3
-0.512838	4.4
-0.494481	4.5
-0.480654	4.6
-0.481545	4.7
-0.471239	4.8
-0.452106	4.9
-0.4309	5
