0.200002	0.2
1.00001	0.3
-1.00001	0.4
-1.00001	0.5
1.00001	0.6
-1.00001	0.7
0.999953	0.8
0.999944	0.9
-0.999604	1
0.998308	1.1
-0.996942	1.2
0.994923	1.3
-0.990668	1.4
-0.986628	1.5
-0.979597	1.6
-0.969808	1.7
-0.0372156	1.8
-0.371727	1.9
-0.0427788	2
0.0217412	2.1
-0.272757	2.2
0.0132212	2.3
-0.266036	2.4
0.0671428	2.5
-0.0267484	2.6
0.0228524	2.7
-0.0237324	2.8
-0.0445252	2.9
0.002654	3
0.0057548	3.1
-0.0476324	3.2
-0.0474932	3.3
-0.0209036	3.4
0.0937196	3.5
0.0146292	3.6
-0.001538	3.7
-0.0259276	3.8
0.0050972	3.9
0.0121116	4
-0.027534	4.1
-0.0259796	4.2
-0.0215604	4.3
-0.0244068	4.4
0.0049004	4.5
-0.0066196	4.6
-5.2e-06	4.7
5.8e-05	4.8
0.0039756	4.9
-0.003962	5
