-0.01	0.2
-0.00444445	0.3
-0.0025	0.4
-0.0016	0.5
-0.00111111	0.6
0.000244503	0.7
0.00296102	0.8
0.0101332	0.9
0.0212389	1
0.0416103	1.1
0.0687457	1.2
0.102413	1.3
0.139062	1.4
0.201002	1.5
0.243823	1.6
0.329361	1.7
0.487676	1.8
0.552721	1.9
0.777266	2
0.936177	2.1
1.12212	2.2
1.23628	2.3
1.37684	2.4
1.1042	2.5
0.933539	2.6
0.713987	2.7
0.61867	2.8
0.501724	2.9
0.430789	3
0.388003	3.1
0.339679	3.2
0.302665	3.3
0.280275	3.4
0.257575	3.5
0.235803	3.6
0.218761	3.7
0.204162	3.8
0.18218	3.9
0.170372	4
0.164995	4.1
0.15381	4.2
0.140626	4.3
0.134313	4.4
0.128318	4.5
0.120173	4.6
0.114062	4.7
0.109214	4.8
0.102203	4.9
0.0964349	5
