-0.500005	0.2
-1.00001	0.3
0.12189	0.4
1.00001	0.5
1.00001	0.6
-1.00001	0.7
0.999918	0.8
-0.999715	0.9
0.999528	1
-0.999002	1.1
0.997019	1.2
-0.994519	1.3
-0.99082	1.4
0.987037	1.5
0.979387	1.6
-0.972276	1.7
-0.958258	1.8
-0.935411	1.9
-0.914111	2
-0.872613	2.1
-0.265867	2.2
0.0948294	2.3
-0.358276	2.4
0.0839509	2.5
0.00801031	2.6
0.187163	2.7
-0.000922188	2.8
0.0316819	2.9
0.0872247	3
-0.00284406	3.1
-0.08234	3.2
-0.0008275	3.3
0.0120206	3.4
0.0144369	3.5
0.0106156	3.6
0.0228881	3.7
0.0107494	3.8
0.0383647	3.9
0.0228469	4
-0.0257922	4.1
0.0237234	4.2
-0.0104169	4.3
0.00902656	4.4
-0.0247113	4.5
-0.000266875	4.6
-0.00557938	4.7
-0.000516562	4.8
-0.00669875	4.9
0.00826125	5
