-2.00002	0.3
-2.00002	0.5
-2.00002	0.6
-2.00002	0.7
-1.99965	0.8
-1.99885	0.9
-1.99811	1
-1.99606	1.1
-1.98853	1.2
-1.97902	1.3
-1.96586	1.4
-1.95302	1.5
-1.92633	1.6
-1.90414	1.7
-1.8601	1.8
-1.80013	1.9
-1.74245	2
-1.65098	2.1
-1.55882	2.2
-1.48075	2.3
-1.37995	2.4
-1.20648	2.5
-1.08194	2.6
-1.02042	2.7
-0.952292	2.8
-0.897147	2.9
-0.848179	3
-0.810516	3.1
-0.773232	3.2
-0.752386	3.3
-0.6742	3.4
-0.680396	3.5
-0.654789	3.6
-0.610963	3.7
-0.607411	3.8
-0.585691	3.9
-0.548723	4
-0.540737	4.1
-0.532951	4.2
-0.522122	4.3
-0.494951	4.4
-0.481032	4.5
-0.470106	4.6
-0.467014	4.7
-0.453648	4.8
-0.441094	4.9
-0.428582	5
