-0.0360004	0.2
-0.0284447	0.3
0.00577111	0.4
-0.0102401	0.5
-0.00711118	0.6
-0.00522454	0.7
0.00061275	0.8
0.0084074	0.9
0.0126996	1
0.025034	1.1
0.0643232	1.2
0.101395	1.3
0.146809	1.4
0.184137	1.5
0.250874	1.6
0.328957	1.7
0.422733	1.8
0.597109	1.9
0.644873	2
0.91032	2.1
1.04488	2.2
1.14026	2.3
0.998978	2.4
1.12829	2.5
0.855655	2.6
0.807971	2.7
0.643641	2.8
0.574405	2.9
0.478712	3
0.422946	3.1
0.377919	3.2
0.354512	3.3
0.25833	3.4
0.277126	3.5
0.254543	3.6
0.206557	3.7
0.211452	3.8
0.202096	3.9
0.161076	4
0.154662	4.1
0.154685	4.2
0.138903	4.3
0.134341	4.4
0.129024	4.5
0.12012	4.6
0.117824	4.7
0.107918	4.8
0.102753	4.9
0.0928389	5
