-0.0256	0.2
-0.0113778	0.3
-0.00640001	0.4
-0.004096	0.5
-0.00284445	0.6
-5.33404e-05	0.7
0.00351839	0.8
0.00930751	0.9
0.0233219	1
0.0374412	1.1
0.065292	1.2
0.0929567	1.3
0.136469	1.4
0.188079	1.5
0.266943	1.6
0.331925	1.7
0.431473	1.8
0.582635	1.9
0.74067	2
1.04073	2.1
1.33414	2.2
1.68937	2.3
1.23879	2.4
1.09613	2.5
0.877788	2.6
0.63952	2.7
0.614411	2.8
0.488543	2.9
0.390585	3
0.3425	3.1
0.3131	3.2
0.294676	3.3
0.263184	3.4
0.239156	3.5
0.21537	3.6
0.212742	3.7
0.204249	3.8
0.184886	3.9
0.167115	4
0.160887	4.1
0.1524	4.2
0.142545	4.3
0.133812	4.4
0.125718	4.5
0.117006	4.6
0.112705	4.7
0.106972	4.8
0.102785	4.9
0.0948049	5
