-2	0.2
-2	0.3
-2	0.4
-2	0.5
-2	0.6
-1.99988	0.7
-1.9996	0.8
-1.99896	0.9
-1.99703	1
-1.99446	1.1
-1.98823	1.2
-1.98164	1.3
-1.96779	1.4
-1.95191	1.5
-1.92679	1.6
-1.89957	1.7
-1.86095	1.8
-1.80844	1.9
-1.74413	2
-1.64439	2.1
-1.55016	2.2
-1.39544	2.3
-1.25381	2.4
-1.13271	2.5
-1.04694	2.6
-0.967243	2.7
-0.91636	2.8
-0.869789	2.9
-0.812729	3
-0.777038	3.1
-0.739115	3.2
-0.711933	3.3
-0.681269	3.4
-0.661137	3.5
-0.631602	3.6
-0.615467	3.7
-0.593396	3.8
-0.575123	3.9
-0.561139	4
-0.537478	4.1
-0.525245	4.2
-0.511484	4.3
-0.497702	4.4
-0.483405	4.5
-0.469717	4.6
-0.463454	4.7
-0.448853	4.8
-0.440062	4.9
-0.42867	5
